Jump'n'Run | SAP
0 | 0 | 0 | 0 | 0 | 0
1 | 4 | 4 | 0 | 0 | 182,9877
2 | 4 | 4 | 0 | 0 | 178,343
3 | 4 | 4 | 0 | 0 | 176,58
4 | 4 | 4 | 0 | 0 | 196,8218
5 | 4 | 4 | 0 | 0 | 245,1407
6 | 4 | 4 | 0 | 0 | 209,0392
7 | 4 | 4 | 0 | 0 | 236,136
8 | 4 | 4 | 0 | 0 | 182,9426
9 | 4 | 4 | 0 | 0 | 165,5675
10 | 5 | 6 | 0 | 0 | 178,543
11 | 7 | 6 | 0 | 0 | 222,8835
12 | 9 | 6 | 0 | 0 | 238,0307
13 | 9 | 6 | 0 | 0 | 233,412
14 | 9 | 6 | 0 | 0 | 161,7363
15 | 7 | 6 | 0 | 0 | 237,0064
16 | 7 | 6 | 0 | 0 | 229,2756
17 | 7 | 6 | 0 | 0 | 243,8076
18 | 7 | 6 | 0 | 0 | 238,7081
19 | 7 | 6 | 0 | 0 | 186,4349
20 | 8 | 8 | 0 | 0 | 227,4615
21 | 10 | 8 | 0 | 0 | 218,6033
22 | 12 | 8 | 0 | 0 | 230,5906
23 | 12 | 8 | 0 | 0 | 226,152
24 | 12 | 8 | 0 | 0 | 144,342
25 | 10 | 8 | 0 | 0 | 224,7663
26 | 10 | 8 | 0 | 0 | 188,0146
27 | 10 | 8 | 0 | 0 | 195,3584
28 | 10 | 8 | 0 | 0 | 238,8254
29 | 10 | 8 | 0 | 0 | 210,4576
30 | 11 | 10 | 0 | 0 | 223,4613
31 | 13 | 10 | 0 | 0 | 239,3346
32 | 15 | 10 | 0 | 0 | 216,9053
33 | 15 | 10 | 0 | 0 | 232,951
34 | 15 | 10 | 0 | 0 | 192,7462
35 | 13 | 10 | 0 | 0 | 207,4231
36 | 11 | 10 | 0 | 0 | 210,8204
37 | 13 | 10 | 0 | 0 | 218,5742
38 | 13 | 10 | 0 | 0 | 243,1598
39 | 15 | 10 | 0 | 0 | 182,1139
40 | 15 | 10 | 0 | 0 | 204,5642
41 | 15 | 10 | 0 | 0 | 232,2629
42 | 15 | 10 | 0 | 0 | 222,7425
43 | 15 | 10 | 0 | 0 | 237,2072
44 | 15 | 10 | 0 | 0 | 178,4337
45 | 13 | 10 | 0 | 0 | 190,6278
46 | 11 | 10 | 0 | 0 | 235,8234
47 | 13 | 10 | 0 | 0 | 217,9441
48 | 13 | 10 | 0 | 0 | 197,9293
49 | 15 | 10 | 0 | 0 | 221,545
50 | 15 | 10 | 0 | 0 | 219,4371
51 | 13 | 10 | 0 | 0 | 251,5561
52 | 13 | 10 | 0 | 0 | 225,313
53 | 11 | 10 | 0 | 0 | 211,2336
54 | 13 | 10 | 0 | 0 | 183,4287
55 | 13 | 10 | 0 | 0 | 222,6225
56 | 11 | 10 | 0 | 0 | 194,7207
57 | 13 | 10 | 0 | 0 | 217,6798
58 | 13 | 10 | 0 | 0 | 212,8831
59 | 15 | 10 | 0 | 0 | 85,63088
