Jump'n'Run | UniformGrid
0 | 0 | 0 | 0 | 0 | 0
1 | 2 | 0 | 0 | 33 | 171,0804
2 | 2 | 0 | 0 | 33 | 177,4795
3 | 2 | 0 | 0 | 34 | 166,6294
4 | 2 | 0 | 0 | 33 | 230,9366
5 | 2 | 0 | 0 | 27 | 267,9658
6 | 2 | 0 | 0 | 34 | 260,5871
7 | 2 | 0 | 0 | 33 | 161,2545
8 | 2 | 0 | 0 | 28 | 263,4
9 | 2 | 0 | 0 | 33 | 253,3548
10 | 4 | 0 | 0 | 39 | 257,7333
11 | 4 | 0 | 0 | 45 | 254,5217
12 | 4 | 0 | 0 | 45 | 136,5939
13 | 4 | 0 | 0 | 39 | 241,1711
14 | 4 | 0 | 0 | 45 | 265,0296
15 | 4 | 0 | 0 | 39 | 177,7759
16 | 3 | 0 | 0 | 40 | 227,819
17 | 3 | 0 | 0 | 45 | 206,1231
18 | 3 | 0 | 0 | 39 | 178,3109
19 | 3 | 0 | 0 | 45 | 227,8879
20 | 5 | 0 | 0 | 51 | 206,6123
21 | 5 | 0 | 0 | 49 | 165,6801
22 | 5 | 0 | 0 | 55 | 215,0803
23 | 5 | 0 | 0 | 49 | 226,7498
24 | 5 | 0 | 0 | 49 | 255,0383
25 | 5 | 0 | 0 | 50 | 244,2482
26 | 4 | 0 | 0 | 49 | 227,1054
27 | 4 | 0 | 0 | 53 | 244,6006
28 | 4 | 0 | 0 | 49 | 242,3017
29 | 4 | 0 | 0 | 48 | 183,1465
30 | 6 | 0 | 0 | 58 | 223,1228
31 | 7 | 0 | 0 | 57 | 237,0213
32 | 5 | 0 | 0 | 58 | 243,2197
33 | 7 | 0 | 0 | 58 | 251,4744
34 | 7 | 0 | 0 | 57 | 239,2548
35 | 6 | 0 | 0 | 59 | 256,6633
36 | 9 | 0 | 0 | 58 | 247,6897
37 | 5 | 0 | 0 | 58 | 217,3601
38 | 5 | 0 | 0 | 58 | 249,4273
39 | 7 | 0 | 0 | 57 | 233,5311
40 | 5 | 0 | 0 | 58 | 253,7678
41 | 8 | 0 | 0 | 58 | 246,7387
42 | 5 | 0 | 0 | 58 | 224,3586
43 | 5 | 0 | 0 | 58 | 234,0377
44 | 7 | 0 | 0 | 57 | 245,1743
45 | 5 | 0 | 0 | 58 | 202,4093
46 | 6 | 0 | 0 | 59 | 236,8291
47 | 7 | 0 | 0 | 57 | 212,6376
48 | 6 | 0 | 0 | 58 | 256,8446
49 | 10 | 0 | 0 | 59 | 252,7452
50 | 6 | 0 | 0 | 58 | 209,9827
51 | 8 | 0 | 0 | 59 | 226,3841
52 | 7 | 0 | 0 | 57 | 239,7873
53 | 6 | 0 | 0 | 59 | 257,5813
54 | 5 | 0 | 0 | 61 | 214,7202
55 | 5 | 0 | 0 | 59 | 219,6622
56 | 4 | 0 | 0 | 60 | 219,7198
57 | 10 | 0 | 0 | 62 | 232,1508
58 | 5 | 0 | 0 | 61 | 203,1396
59 | 5 | 0 | 0 | 61 | 246,5893
